sale_id,sale_id.1,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,reward_points.1,sale_date,payment_method,rating
3656,3656,New York,New York,Normal,Male,Health & Beauty,Health & Beauty,36.75,10.0,18.38,385.88,0.0,0.0,10/11/2024,Credit card,4.9
3657,3657,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,54.2,5.0,13.55,284.55,0.0,0.0,10/11/2024,Ewallet,5.1
3658,3658,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,5.15,6.0,1.55,32.45,0.0,0.0,10/11/2024,Ewallet,7.5
3659,3659,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,8.68,5.0,2.17,45.57,0.0,0.0,10/11/2024,Cash,3.8
3660,3660,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,15.4,6.0,4.62,97.02,0.0,0.0,10/11/2024,Ewallet,7.5
3661,3661,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,56.28,1.0,2.81,59.09,0.0,0.0,10/12/2024,Ewallet,9.0
3662,3662,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,8.16,4.0,1.63,34.27,0.0,0.0,10/12/2024,Ewallet,7.7
3663,3663,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,8.05,10.0,4.03,84.53,0.0,0.0,10/12/2024,Credit card,6.0
3664,3664,New York,New York,Member,Female,Food & Beverages,Food & Beverages,5.38,2.0,0.54,11.3,0.0,0.0,10/12/2024,Cash,6.0
3665,3665,New York,New York,Member,Female,Health & Beauty,Health & Beauty,21.55,3.0,3.23,67.88,0.0,0.0,10/12/2024,Credit card,8.2
3666,3666,Chicago,Chicago,Normal,Female,Food & Beverages,Food & Beverages,14.87,9.0,6.69,140.52,0.0,0.0,10/12/2024,Ewallet,6.8
3667,3667,New York,New York,Member,Female,Sports & Travel,Sports & Travel,68.98,4.0,13.8,289.72,0.0,0.0,10/12/2024,Ewallet,3.6
3668,3668,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,16.8,4.0,3.36,70.56,0.0,0.0,10/12/2024,Ewallet,7.0
3669,3669,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,8.97,9.0,4.04,84.77,0.0,0.0,10/12/2024,Credit card,8.5
3670,3670,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,19.51,7.0,6.83,143.4,0.0,0.0,10/12/2024,Cash,5.3
3671,3671,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,14.22,4.0,2.84,59.72,0.0,0.0,10/12/2024,Cash,9.3
3672,3672,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,65.16,7.0,22.81,478.93,0.0,0.0,10/12/2024,Cash,8.1
3673,3673,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,14.72,7.0,5.15,108.19,0.0,0.0,10/12/2024,Credit card,6.9
3674,3674,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,17.62,9.0,7.93,166.51,0.0,0.0,10/13/2024,Cash,8.1
3675,3675,New York,New York,Member,Female,Food & Beverages,Food & Beverages,4.83,3.0,0.72,15.21,0.0,0.0,10/13/2024,Cash,3.5
3676,3676,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,35.55,1.0,1.78,37.33,0.0,0.0,10/13/2024,Cash,8.8
3677,3677,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,65.76,5.0,16.44,345.24,0.0,0.0,10/13/2024,Credit card,8.6
3678,3678,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,20.61,8.0,8.24,173.12,0.0,0.0,10/13/2024,Cash,9.2
3679,3679,New York,New York,Normal,Male,Sports & Travel,Sports & Travel,60.93,7.0,21.33,447.84,0.0,0.0,10/13/2024,Ewallet,3.9
3680,3680,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,21.61,3.0,3.24,68.07,0.0,0.0,10/13/2024,Cash,3.6
3681,3681,Los Angeles,Los Angeles,Member,Male,Home & Lifestyle,Home & Lifestyle,43.69,2.0,4.37,91.75,0.0,0.0,10/13/2024,Cash,3.9
3682,3682,New York,New York,Member,Female,Electronics,Electronics,92.67,7.0,32.43,681.12,0.0,0.0,10/13/2024,Ewallet,5.7
3683,3683,New York,New York,Member,Female,Food & Beverages,Food & Beverages,12.99,7.0,4.55,95.48,0.0,0.0,10/13/2024,Credit card,5.9
3684,3684,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,27.6,5.0,6.9,144.9,0.0,0.0,10/13/2024,Ewallet,6.8
3685,3685,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,25.06,9.0,11.28,236.82,0.0,0.0,10/13/2024,Credit card,3.8
3686,3686,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,3.84,8.0,1.54,32.26,0.0,0.0,10/14/2024,Ewallet,4.4
3687,3687,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,76.69,8.0,30.68,644.2,0.0,0.0,10/14/2024,Ewallet,8.5
3688,3688,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,5.71,4.0,1.14,23.98,0.0,0.0,10/14/2024,Ewallet,6.2
3689,3689,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,9.17,4.0,1.83,38.51,0.0,0.0,10/14/2024,Cash,8.5
3690,3690,New York,New York,Member,Male,Home & Lifestyle,Home & Lifestyle,64.88,7.0,22.71,476.87,0.0,0.0,10/14/2024,Cash,3.1
3691,3691,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,18.52,5.0,4.63,97.23,0.0,0.0,10/14/2024,Credit card,6.8
3692,3692,Chicago,Chicago,Normal,Female,Food & Beverages,Food & Beverages,6.24,8.0,2.5,52.42,0.0,0.0,10/14/2024,Ewallet,9.3
3693,3693,New York,New York,Normal,Male,Electronics,Electronics,87.35,7.0,30.57,642.02,0.0,0.0,10/14/2024,Ewallet,7.0
3694,3694,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,37.53,3.0,5.63,118.22,0.0,0.0,10/14/2024,Credit card,4.4
3695,3695,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,81.91,5.0,20.48,430.03,0.0,0.0,10/14/2024,Credit card,7.9
3696,3696,Chicago,Chicago,Member,Male,Food & Beverages,Food & Beverages,4.19,5.0,1.05,22.0,0.0,0.0,10/14/2024,Credit card,5.6
3697,3697,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,15.81,2.0,1.58,33.2,0.0,0.0,10/14/2024,Credit card,7.5
3698,3698,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,14.55,3.0,2.18,45.83,0.0,0.0,10/14/2024,Cash,3.2
3699,3699,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,66.4,4.0,13.28,278.88,0.0,0.0,10/14/2024,Ewallet,7.3
3700,3700,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,25.26,8.0,10.1,212.18,0.0,0.0,10/14/2024,Cash,3.2
3701,3701,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,27.99,6.0,8.4,176.34,0.0,0.0,10/14/2024,Ewallet,8.1
3702,3702,New York,New York,Member,Male,Health & Beauty,Health & Beauty,36.62,10.0,18.31,384.51,0.0,0.0,10/14/2024,Cash,6.2
3703,3703,Chicago,Chicago,Normal,Female,Electronics,Electronics,84.82,4.0,16.96,356.24,0.0,0.0,10/14/2024,Credit card,3.8
3704,3704,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,20.0,6.0,6.0,126.0,0.0,0.0,10/15/2024,Ewallet,6.7
3705,3705,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,11.96,8.0,4.78,100.46,0.0,0.0,10/15/2024,Ewallet,3.5
3706,3706,New York,New York,Normal,Male,Home & Lifestyle,Home & Lifestyle,59.34,5.0,14.84,311.54,0.0,0.0,10/15/2024,Ewallet,7.4
3707,3707,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,81.3,8.0,32.52,682.92,0.0,0.0,10/15/2024,Credit card,9.8
3708,3708,New York,New York,Member,Male,Electronics,Electronics,91.9,7.0,32.17,675.47,0.0,0.0,10/15/2024,Cash,8.2
3709,3709,Los Angeles,Los Angeles,Normal,Female,Electronics,Electronics,92.39,3.0,13.86,291.03,0.0,0.0,10/15/2024,Credit card,6.9
3710,3710,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,51.8,1.0,2.59,54.39,0.0,0.0,10/15/2024,Ewallet,3.7
3711,3711,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,44.73,4.0,8.95,187.87,0.0,0.0,10/15/2024,Credit card,7.8
3712,3712,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,19.6,9.0,8.82,185.22,0.0,0.0,10/15/2024,Cash,7.5
3713,3713,New York,New York,Member,Male,Food & Beverages,Food & Beverages,13.28,10.0,6.64,139.44,0.0,0.0,10/15/2024,Cash,3.3
3714,3714,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,13.47,1.0,0.67,14.14,0.0,0.0,10/15/2024,Cash,8.4
3715,3715,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,40.54,2.0,4.05,85.13,0.0,0.0,10/15/2024,Ewallet,6.5
3716,3716,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,52.02,2.0,5.2,109.24,0.0,0.0,10/15/2024,Cash,5.9
3717,3717,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,39.04,4.0,7.81,163.97,0.0,0.0,10/15/2024,Credit card,8.4
3718,3718,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,23.85,8.0,9.54,200.34,0.0,0.0,10/15/2024,Credit card,5.8
3719,3719,Chicago,Chicago,Normal,Male,Home & Lifestyle,Home & Lifestyle,49.51,1.0,2.48,51.99,0.0,0.0,10/15/2024,Cash,6.3
3720,3720,New York,New York,Member,Female,Health & Beauty,Health & Beauty,33.04,6.0,9.91,208.15,0.0,0.0,10/15/2024,Ewallet,4.2
3721,3721,Chicago,Chicago,Normal,Female,Home & Lifestyle,Home & Lifestyle,66.69,2.0,6.67,140.05,0.0,0.0,10/15/2024,Cash,5.2
3722,3722,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,12.0,7.0,4.2,88.2,0.0,0.0,10/16/2024,Ewallet,8.7
3723,3723,New York,New York,Member,Male,Health & Beauty,Health & Beauty,19.61,1.0,0.98,20.59,0.0,0.0,10/16/2024,Credit card,4.3
3724,3724,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,18.4,3.0,2.76,57.96,0.0,0.0,10/16/2024,Ewallet,5.8
3725,3725,New York,New York,Member,Male,Food & Beverages,Food & Beverages,13.63,6.0,4.09,85.87,0.0,0.0,10/16/2024,Credit card,9.7
3726,3726,New York,New York,Member,Female,Food & Beverages,Food & Beverages,9.99,4.0,2.0,41.96,0.0,0.0,10/16/2024,Credit card,4.6
3727,3727,New York,New York,Member,Female,Food & Beverages,Food & Beverages,5.38,1.0,0.27,5.65,0.0,0.0,10/16/2024,Cash,9.2
3728,3728,New York,New York,Member,Male,Food & Beverages,Food & Beverages,8.03,10.0,4.01,84.31,0.0,0.0,10/16/2024,Cash,9.2
3729,3729,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,13.56,9.0,6.1,128.14,0.0,0.0,10/16/2024,Cash,3.6
3730,3730,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,38.01,6.0,11.4,239.46,0.0,0.0,10/16/2024,Credit card,6.2
3731,3731,Los Angeles,Los Angeles,Member,Female,Health & Beauty,Health & Beauty,27.95,4.0,5.59,117.39,0.0,0.0,10/16/2024,Ewallet,6.4
3732,3732,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,4.07,3.0,0.61,12.82,0.0,0.0,10/16/2024,Credit card,5.1
3733,3733,Chicago,Chicago,Normal,Female,Food & Beverages,Food & Beverages,14.76,9.0,6.64,139.48,0.0,0.0,10/16/2024,Credit card,3.3
3734,3734,Los Angeles,Los Angeles,Normal,Female,Home & Lifestyle,Home & Lifestyle,67.47,9.0,30.36,637.59,0.0,0.0,10/16/2024,Cash,4.6
3735,3735,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,24.24,8.0,9.7,203.62,0.0,0.0,10/16/2024,Cash,3.6
3736,3736,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,42.02,3.0,6.3,132.36,0.0,0.0,10/16/2024,Cash,4.6
3737,3737,New York,New York,Member,Male,Electronics,Electronics,84.4,9.0,37.98,797.58,0.0,0.0,10/17/2024,Ewallet,8.5
3738,3738,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,3.45,8.0,1.38,28.98,0.0,0.0,10/17/2024,Cash,9.1
3739,3739,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,2.96,2.0,0.3,6.22,0.0,0.0,10/17/2024,Ewallet,3.3
3740,3740,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,21.58,1.0,1.08,22.66,0.0,0.0,10/17/2024,Credit card,5.1
3741,3741,Chicago,Chicago,Member,Female,Home & Lifestyle,Home & Lifestyle,48.35,8.0,19.34,406.14,0.0,0.0,10/17/2024,Ewallet,9.7
3742,3742,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,11.55,4.0,2.31,48.51,0.0,0.0,10/17/2024,Credit card,6.7
3743,3743,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,65.32,8.0,26.13,548.69,0.0,0.0,10/17/2024,Cash,7.3
3744,3744,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,14.12,7.0,4.94,103.78,0.0,0.0,10/17/2024,Credit card,3.0
3745,3745,New York,New York,Normal,Female,Fashion & Accs,Fashion & Accs,19.15,6.0,5.74,120.64,0.0,0.0,10/17/2024,Ewallet,6.3
3746,3746,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,30.33,9.0,13.65,286.62,0.0,0.0,10/17/2024,Cash,9.7
3747,3747,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,12.63,1.0,0.63,13.26,0.0,0.0,10/17/2024,Ewallet,5.6
3748,3748,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,10.85,8.0,4.34,91.14,0.0,0.0,10/17/2024,Ewallet,3.7
3749,3749,Los Angeles,Los Angeles,Member,Male,Electronics,Electronics,98.58,3.0,14.79,310.53,0.0,0.0,10/17/2024,Ewallet,6.1
3750,3750,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,6.66,6.0,2.0,41.96,0.0,0.0,10/18/2024,Cash,9.5
3751,3751,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,16.4,9.0,7.38,154.98,0.0,0.0,10/18/2024,Credit card,5.3
3752,3752,Los Angeles,Los Angeles,Normal,Male,Electronics,Electronics,83.08,8.0,33.23,697.87,0.0,0.0,10/18/2024,Cash,8.4
3753,3753,Los Angeles,Los Angeles,Normal,Female,Health & Beauty,Health & Beauty,15.44,2.0,1.54,32.42,0.0,0.0,10/18/2024,Credit card,8.4
3754,3754,New York,New York,Member,Female,Home & Lifestyle,Home & Lifestyle,59.34,5.0,14.84,311.54,0.0,0.0,10/18/2024,Credit card,4.4
3755,3755,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,39.32,9.0,17.69,371.57,0.0,0.0,10/18/2024,Ewallet,6.0
3756,3756,New York,New York,Member,Male,Food & Beverages,Food & Beverages,11.05,3.0,1.66,34.81,0.0,0.0,10/18/2024,Credit card,7.9
3757,3757,New York,New York,Member,Female,Food & Beverages,Food & Beverages,5.91,2.0,0.59,12.41,0.0,0.0,10/18/2024,Credit card,5.8
3758,3758,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,9.94,10.0,4.97,104.37,0.0,0.0,10/19/2024,Cash,4.3
3759,3759,Chicago,Chicago,Normal,Female,Health & Beauty,Health & Beauty,28.7,10.0,14.35,301.35,0.0,0.0,10/19/2024,Ewallet,9.6
3760,3760,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,24.7,2.0,2.47,51.87,0.0,0.0,10/19/2024,Ewallet,7.4
3761,3761,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,20.49,5.0,5.12,107.57,0.0,0.0,10/19/2024,Ewallet,8.9
3762,3762,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,30.19,2.0,3.02,63.4,0.0,0.0,10/19/2024,Ewallet,3.2
3763,3763,New York,New York,Member,Male,Food & Beverages,Food & Beverages,2.66,4.0,0.53,11.17,0.0,0.0,10/19/2024,Credit card,4.8
3764,3764,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,9.91,2.0,0.99,20.81,0.0,0.0,10/19/2024,Credit card,6.4
3765,3765,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,74.54,2.0,7.45,156.53,0.0,0.0,10/19/2024,Cash,3.5
3766,3766,Chicago,Chicago,Normal,Male,Sports & Travel,Sports & Travel,51.04,5.0,12.76,267.96,0.0,0.0,10/19/2024,Ewallet,9.8
3767,3767,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,6.08,10.0,3.04,63.84,0.0,0.0,10/19/2024,Credit card,4.6
3768,3768,Chicago,Chicago,Normal,Male,Fashion & Accs,Fashion & Accs,14.26,5.0,3.56,74.86,0.0,0.0,10/19/2024,Cash,5.5
3769,3769,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,4.95,7.0,1.73,36.38,0.0,0.0,10/19/2024,Ewallet,4.5
3770,3770,Chicago,Chicago,Normal,Female,Sports & Travel,Sports & Travel,63.05,8.0,25.22,529.62,0.0,0.0,10/19/2024,Cash,3.7
3771,3771,Los Angeles,Los Angeles,Member,Female,Fashion & Accs,Fashion & Accs,12.73,6.0,3.82,80.2,0.0,0.0,10/19/2024,Ewallet,4.6
3772,3772,Chicago,Chicago,Member,Male,Home & Lifestyle,Home & Lifestyle,69.95,7.0,24.48,514.13,0.0,0.0,10/19/2024,Ewallet,5.0
3773,3773,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,5.23,5.0,1.31,27.46,0.0,0.0,10/19/2024,Credit card,7.3
3774,3774,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,12.06,10.0,6.03,126.63,0.0,0.0,10/19/2024,Ewallet,4.9
3775,3775,New York,New York,Normal,Male,Fashion & Accs,Fashion & Accs,10.33,4.0,2.07,43.39,0.0,0.0,10/19/2024,Credit card,5.5
3776,3776,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,9.54,7.0,3.34,70.12,0.0,0.0,10/19/2024,Cash,3.0
3777,3777,Chicago,Chicago,Normal,Female,Sports & Travel,Sports & Travel,64.43,6.0,19.33,405.91,0.0,0.0,10/19/2024,Ewallet,5.5
3778,3778,New York,New York,Member,Female,Fashion & Accs,Fashion & Accs,10.13,6.0,3.04,63.82,0.0,0.0,10/19/2024,Ewallet,6.6
3779,3779,Chicago,Chicago,Member,Female,Health & Beauty,Health & Beauty,30.77,5.0,7.69,161.54,0.0,0.0,10/20/2024,Ewallet,4.1
3780,3780,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,7.85,9.0,3.53,74.18,0.0,0.0,10/20/2024,Credit card,7.1
3781,3781,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,8.3,8.0,3.32,69.72,0.0,0.0,10/20/2024,Credit card,5.0
3782,3782,Los Angeles,Los Angeles,Normal,Male,Fashion & Accs,Fashion & Accs,16.57,7.0,5.8,121.79,0.0,0.0,10/20/2024,Credit card,7.3
3783,3783,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,7.75,9.0,3.49,73.24,0.0,0.0,10/20/2024,Ewallet,3.2
3784,3784,Chicago,Chicago,Normal,Male,Health & Beauty,Health & Beauty,34.51,4.0,6.9,144.94,0.0,0.0,10/20/2024,Cash,9.0
3785,3785,New York,New York,Normal,Female,Electronics,Electronics,97.37,2.0,9.74,204.48,0.0,0.0,10/20/2024,Cash,3.1
3786,3786,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,21.33,3.0,3.2,67.19,0.0,0.0,10/20/2024,Ewallet,3.9
3787,3787,New York,New York,Normal,Female,Health & Beauty,Health & Beauty,19.03,9.0,8.56,179.83,0.0,0.0,10/20/2024,Credit card,8.3
3788,3788,New York,New York,Member,Male,Health & Beauty,Health & Beauty,28.47,1.0,1.42,29.89,0.0,0.0,10/20/2024,Ewallet,3.3
3789,3789,New York,New York,Member,Male,Fashion & Accs,Fashion & Accs,22.25,7.0,7.79,163.54,0.0,0.0,10/21/2024,Credit card,7.8
3790,3790,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,63.94,9.0,28.77,604.23,0.0,0.0,10/21/2024,Ewallet,9.6
3791,3791,Chicago,Chicago,Normal,Male,Food & Beverages,Food & Beverages,9.37,8.0,3.75,78.71,0.0,0.0,10/21/2024,Ewallet,8.9
3792,3792,New York,New York,Member,Male,Food & Beverages,Food & Beverages,13.83,5.0,3.46,72.61,0.0,0.0,10/21/2024,Credit card,7.8
3793,3793,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,8.64,3.0,1.3,27.22,0.0,0.0,10/21/2024,Ewallet,9.5
3794,3794,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,14.77,4.0,2.95,62.03,0.0,0.0,10/21/2024,Credit card,5.9
3795,3795,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,14.34,7.0,5.02,105.4,0.0,0.0,10/21/2024,Cash,8.9
3796,3796,New York,New York,Normal,Female,Home & Lifestyle,Home & Lifestyle,59.16,3.0,8.87,186.35,0.0,0.0,10/21/2024,Cash,5.4
3797,3797,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,71.1,4.0,14.22,298.62,0.0,0.0,10/21/2024,Cash,9.3
3798,3798,New York,New York,Member,Female,Sports & Travel,Sports & Travel,52.28,4.0,10.46,219.58,0.0,0.0,10/21/2024,Ewallet,4.0
3799,3799,Los Angeles,Los Angeles,Normal,Female,Fashion & Accs,Fashion & Accs,19.48,3.0,2.92,61.36,0.0,0.0,10/21/2024,Cash,9.4
3800,3800,Chicago,Chicago,Member,Female,Food & Beverages,Food & Beverages,4.92,2.0,0.49,10.33,0.0,0.0,10/21/2024,Cash,8.7
3801,3801,Chicago,Chicago,Member,Male,Fashion & Accs,Fashion & Accs,20.55,9.0,9.25,194.2,0.0,0.0,10/21/2024,Ewallet,8.8
3802,3802,Los Angeles,Los Angeles,Normal,Female,Home & Lifestyle,Home & Lifestyle,65.79,4.0,13.16,276.32,0.0,0.0,10/21/2024,Cash,3.8
3803,3803,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,8.54,5.0,2.13,44.83,0.0,0.0,10/21/2024,Credit card,7.1
3804,3804,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,6.37,3.0,0.96,20.07,0.0,0.0,10/21/2024,Cash,3.1
3805,3805,New York,New York,Normal,Female,Electronics,Electronics,95.05,4.0,19.01,399.21,0.0,0.0,10/21/2024,Credit card,7.9
3806,3806,New York,New York,Normal,Female,Food & Beverages,Food & Beverages,7.76,2.0,0.78,16.3,0.0,0.0,10/21/2024,Ewallet,3.1
3807,3807,Los Angeles,Los Angeles,Member,Female,Food & Beverages,Food & Beverages,2.77,5.0,0.69,14.54,0.0,0.0,10/21/2024,Cash,3.6
3808,3808,Chicago,Chicago,Member,Female,Home & Lifestyle,Home & Lifestyle,44.48,9.0,20.02,420.34,0.0,0.0,10/21/2024,Credit card,4.5
3809,3809,Los Angeles,Los Angeles,Normal,Male,Health & Beauty,Health & Beauty,18.33,5.0,4.58,96.23,0.0,0.0,10/22/2024,Credit card,9.0
3810,3810,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,5.37,2.0,0.54,11.28,0.0,0.0,10/22/2024,Cash,5.5
3811,3811,Los Angeles,Los Angeles,Normal,Male,Home & Lifestyle,Home & Lifestyle,44.98,4.0,9.0,188.92,0.0,0.0,10/22/2024,Ewallet,6.7
3812,3812,New York,New York,Member,Male,Health & Beauty,Health & Beauty,39.86,6.0,11.96,251.12,0.0,0.0,10/22/2024,Ewallet,6.9
3813,3813,Los Angeles,Los Angeles,Member,Male,Sports & Travel,Sports & Travel,64.94,9.0,29.22,613.68,0.0,0.0,10/22/2024,Credit card,4.5
3814,3814,Chicago,Chicago,Normal,Female,Electronics,Electronics,82.92,6.0,24.88,522.4,0.0,0.0,10/22/2024,Ewallet,6.9
3815,3815,Chicago,Chicago,Member,Male,Sports & Travel,Sports & Travel,52.97,5.0,13.24,278.09,0.0,0.0,10/22/2024,Cash,7.5
3816,3816,Los Angeles,Los Angeles,Member,Male,Health & Beauty,Health & Beauty,36.01,5.0,9.0,189.05,0.0,0.0,10/22/2024,Credit card,5.0
3817,3817,Los Angeles,Los Angeles,Member,Male,Fashion & Accs,Fashion & Accs,15.95,1.0,0.8,16.75,0.0,0.0,10/22/2024,Ewallet,5.8
3818,3818,New York,New York,Normal,Male,Food & Beverages,Food & Beverages,6.95,3.0,1.04,21.89,0.0,0.0,10/22/2024,Credit card,6.1
3819,3819,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,13.85,4.0,2.77,58.17,0.0,0.0,10/23/2024,Credit card,9.3
3820,3820,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,63.15,2.0,6.32,132.62,0.0,0.0,10/23/2024,Ewallet,7.0
3821,3821,New York,New York,Member,Female,Health & Beauty,Health & Beauty,30.54,9.0,13.74,288.6,0.0,0.0,10/23/2024,Ewallet,9.4
3822,3822,Los Angeles,Los Angeles,Normal,Male,Sports & Travel,Sports & Travel,76.29,5.0,19.07,400.52,0.0,0.0,10/23/2024,Ewallet,6.8
3823,3823,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,19.62,7.0,6.87,144.21,0.0,0.0,10/23/2024,Ewallet,6.4
3824,3824,Los Angeles,Los Angeles,Member,Female,Home & Lifestyle,Home & Lifestyle,67.91,7.0,23.77,499.14,0.0,0.0,10/23/2024,Cash,3.0
3825,3825,Los Angeles,Los Angeles,Normal,Male,Food & Beverages,Food & Beverages,10.28,6.0,3.08,64.76,0.0,0.0,10/23/2024,Cash,6.3
3826,3826,Chicago,Chicago,Member,Female,Electronics,Electronics,87.6,9.0,39.42,827.82,0.0,0.0,10/23/2024,Credit card,9.3
3827,3827,Los Angeles,Los Angeles,Member,Male,Food & Beverages,Food & Beverages,5.05,8.0,2.02,42.42,0.0,0.0,10/24/2024,Credit card,4.3
3828,3828,New York,New York,Normal,Female,Sports & Travel,Sports & Travel,50.97,5.0,12.74,267.59,0.0,0.0,10/24/2024,Cash,3.4
3829,3829,Chicago,Chicago,Normal,Female,Fashion & Accs,Fashion & Accs,23.84,9.0,10.73,225.29,0.0,0.0,10/24/2024,Ewallet,5.8
3830,3830,Chicago,Chicago,Member,Male,Health & Beauty,Health & Beauty,25.38,6.0,7.61,159.89,0.0,0.0,10/24/2024,Ewallet,5.5
3831,3831,New York,New York,Member,Male,Electronics,Electronics,80.9,7.0,28.32,594.62,0.0,0.0,10/24/2024,Cash,8.8
