sale_id,branch,city,customer_type,gender,product_name,product_category,unit_price,quantity,tax,total_price,reward_points,sale_date
806,Chicago,Chicago,Normal,Female,Orange Juice,Fruits,7.64,20,10.7,163.5,0,2025-03-27
807,Chicago,Chicago,Normal,Male,Apple,Beverages,9.78,5,3.42,52.32,0,2025-03-28
808,Chicago,Chicago,Normal,Male,Detergent,Stationery,8.92,4,2.5,38.18,0,2025-03-29
809,Los Angeles,Los Angeles,Member,Female,Detergent,Beverages,3.82,4,1.07,16.35,1,2025-03-30
810,New York,New York,Member,Female,Apple,Household,17.25,4,4.83,73.83,7,2025-03-31
811,Chicago,Chicago,Member,Female,Notebook,Stationery,5.52,20,7.73,118.13,11,2025-04-01
812,Los Angeles,Los Angeles,Normal,Female,Apple,Beverages,19.05,19,25.34,387.29,0,2025-04-02
813,Los Angeles,Los Angeles,Normal,Male,Detergent,Beverages,20.23,19,26.91,411.28,0,2025-04-03
814,Chicago,Chicago,Normal,Female,Apple,Beverages,6.24,10,4.37,66.77,0,2025-04-04
815,Chicago,Chicago,Member,Male,Apple,Household,15.98,8,8.95,136.79,13,2025-04-05
816,Los Angeles,Los Angeles,Member,Female,Notebook,Fruits,3.05,17,3.63,55.48,5,2025-04-06
817,Chicago,Chicago,Member,Female,Notebook,Fruits,14.43,18,18.18,277.92,27,2025-04-07
818,Los Angeles,Los Angeles,Normal,Male,Orange Juice,Beverages,9.0,1,0.63,9.63,0,2025-04-08
819,Los Angeles,Los Angeles,Member,Female,Notebook,Fruits,3.96,20,5.54,84.74,8,2025-04-09
820,New York,New York,Member,Female,Shampoo,Stationery,12.87,7,6.31,96.4,9,2025-04-10
821,Los Angeles,Los Angeles,Member,Female,Detergent,Personal Care,20.21,14,19.81,302.75,30,2025-04-11
822,New York,New York,Member,Female,Shampoo,Personal Care,6.1,18,7.69,117.49,11,2025-04-12
823,Los Angeles,Los Angeles,Member,Female,Detergent,Fruits,18.97,3,3.98,60.89,6,2025-04-13
824,Chicago,Chicago,Normal,Female,Detergent,Personal Care,20.64,8,11.56,176.68,0,2025-04-14
825,Los Angeles,Los Angeles,Member,Male,Shampoo,Fruits,14.76,15,15.5,236.9,23,2025-04-15
826,Los Angeles,Los Angeles,Normal,Male,Apple,Personal Care,16.21,15,17.02,260.17,0,2025-04-16
827,Chicago,Chicago,Normal,Male,Orange Juice,Personal Care,11.91,13,10.84,165.67,0,2025-04-17
828,New York,New York,Member,Female,Notebook,Personal Care,10.34,4,2.9,44.26,4,2025-04-18
829,Los Angeles,Los Angeles,Normal,Male,Notebook,Fruits,1.33,17,1.58,24.19,0,2025-04-19
830,New York,New York,Member,Male,Apple,Fruits,12.95,14,12.69,193.99,19,2025-04-20
831,Los Angeles,Los Angeles,Normal,Female,Notebook,Personal Care,9.07,17,10.79,164.98,0,2025-04-21
832,Chicago,Chicago,Member,Female,Apple,Stationery,7.59,10,5.31,81.21,8,2025-04-22
833,New York,New York,Member,Male,Orange Juice,Personal Care,18.92,5,6.62,101.22,10,2025-04-23
834,Chicago,Chicago,Member,Male,Orange Juice,Personal Care,20.61,12,17.31,264.63,26,2025-04-24
835,Los Angeles,Los Angeles,Member,Female,Notebook,Household,18.97,7,9.3,142.09,14,2025-04-25
836,New York,New York,Member,Male,Detergent,Household,17.34,18,21.85,333.97,33,2025-04-26
837,Chicago,Chicago,Member,Male,Shampoo,Fruits,10.78,17,12.83,196.09,19,2025-04-27
838,Chicago,Chicago,Normal,Female,Shampoo,Fruits,11.41,20,15.97,244.17,0,2025-04-28
839,New York,New York,Member,Male,Shampoo,Personal Care,14.63,19,19.46,297.43,29,2025-04-29
840,Los Angeles,Los Angeles,Normal,Female,Shampoo,Household,20.51,1,1.44,21.95,0,2025-04-30
841,Chicago,Chicago,Normal,Female,Apple,Beverages,12.4,7,6.08,92.88,0,2025-05-01
842,Chicago,Chicago,Member,Male,Apple,Personal Care,19.4,10,13.58,207.58,20,2025-05-02
843,New York,New York,Member,Male,Notebook,Beverages,9.01,7,4.41,67.48,6,2025-05-03
844,New York,New York,Normal,Male,Shampoo,Beverages,20.64,5,7.22,110.42,0,2025-05-04
845,New York,New York,Member,Female,Orange Juice,Fruits,1.1,10,0.77,11.77,1,2025-05-05
846,Chicago,Chicago,Normal,Female,Shampoo,Stationery,13.11,7,6.42,98.19,0,2025-05-06
847,Los Angeles,Los Angeles,Member,Male,Shampoo,Personal Care,14.26,16,15.97,244.13,24,2025-05-07
848,New York,New York,Normal,Female,Notebook,Household,2.42,9,1.52,23.3,0,2025-05-08
849,New York,New York,Normal,Male,Orange Juice,Fruits,4.84,4,1.36,20.72,0,2025-05-09
850,New York,New York,Member,Male,Orange Juice,Beverages,1.9,11,1.46,22.36,2,2025-05-10
851,Los Angeles,Los Angeles,Normal,Male,Orange Juice,Personal Care,8.39,16,9.4,143.64,0,2025-05-11
852,New York,New York,Normal,Female,Orange Juice,Stationery,12.13,19,16.13,246.6,0,2025-05-12
853,Chicago,Chicago,Member,Female,Shampoo,Beverages,5.44,7,2.67,40.75,4,2025-05-13
854,Chicago,Chicago,Normal,Male,Detergent,Stationery,15.31,10,10.72,163.82,0,2025-05-14
855,Chicago,Chicago,Normal,Male,Orange Juice,Fruits,8.72,15,9.16,139.96,0,2025-05-15
856,Chicago,Chicago,Member,Female,Detergent,Beverages,3.05,19,4.06,62.01,6,2025-05-16
857,Los Angeles,Los Angeles,Normal,Male,Shampoo,Fruits,1.05,15,1.1,16.85,0,2025-05-17
858,New York,New York,Member,Female,Orange Juice,Stationery,6.48,7,3.18,48.54,4,2025-05-18
859,Chicago,Chicago,Normal,Male,Notebook,Stationery,14.8,10,10.36,158.36,0,2025-05-19
860,New York,New York,Member,Male,Shampoo,Stationery,15.1,18,19.03,290.83,29,2025-05-20
861,New York,New York,Member,Female,Shampoo,Household,9.34,16,10.46,159.9,15,2025-05-21
862,Los Angeles,Los Angeles,Normal,Female,Notebook,Stationery,1.27,8,0.71,10.87,0,2025-05-22
863,Chicago,Chicago,Member,Male,Notebook,Personal Care,19.44,2,2.72,41.6,4,2025-05-23
864,Chicago,Chicago,Member,Male,Notebook,Stationery,2.83,6,1.19,18.17,1,2025-05-24
865,New York,New York,Normal,Female,Apple,Stationery,16.17,3,3.4,51.91,0,2025-05-25
866,Chicago,Chicago,Member,Female,Orange Juice,Household,4.67,13,4.25,64.96,6,2025-05-26
867,Los Angeles,Los Angeles,Member,Male,Detergent,Fruits,14.69,18,18.51,282.93,28,2025-05-27
868,Chicago,Chicago,Normal,Male,Shampoo,Beverages,5.88,13,5.35,81.79,0,2025-05-28
869,Los Angeles,Los Angeles,Member,Female,Notebook,Household,12.1,16,13.55,207.15,20,2025-05-29
870,New York,New York,Normal,Male,Apple,Stationery,4.14,15,4.35,66.45,0,2025-05-30
871,New York,New York,Member,Female,Shampoo,Fruits,9.86,15,10.35,158.25,15,2025-05-31
872,Chicago,Chicago,Normal,Male,Orange Juice,Personal Care,2.82,18,3.55,54.31,0,2025-06-01
873,New York,New York,Normal,Female,Shampoo,Personal Care,5.25,13,4.78,73.03,0,2025-06-02
874,Los Angeles,Los Angeles,Normal,Male,Orange Juice,Personal Care,6.42,18,8.09,123.65,0,2025-06-03
875,Chicago,Chicago,Member,Female,Detergent,Personal Care,4.3,14,4.21,64.41,6,2025-06-04
876,New York,New York,Member,Male,Shampoo,Beverages,3.13,17,3.72,56.93,5,2025-06-05
877,Los Angeles,Los Angeles,Member,Male,Apple,Fruits,16.36,10,11.45,175.05,17,2025-06-06
878,New York,New York,Member,Male,Apple,Stationery,11.71,11,9.02,137.83,13,2025-06-07
879,Chicago,Chicago,Normal,Male,Shampoo,Fruits,15.68,1,1.1,16.78,0,2025-06-08
880,New York,New York,Normal,Female,Shampoo,Personal Care,7.14,2,1.0,15.28,0,2025-06-09
881,New York,New York,Member,Female,Shampoo,Personal Care,20.98,16,23.5,359.18,35,2025-06-10
882,Los Angeles,Los Angeles,Member,Female,Shampoo,Household,10.45,3,2.19,33.54,3,2025-06-11
883,Los Angeles,Los Angeles,Member,Female,Apple,Stationery,8.61,19,11.45,175.04,17,2025-06-12
884,New York,New York,Member,Female,Apple,Beverages,12.16,19,16.17,247.21,24,2025-06-13
885,New York,New York,Normal,Male,Shampoo,Personal Care,6.11,2,0.86,13.08,0,2025-06-14
886,New York,New York,Normal,Female,Orange Juice,Stationery,17.83,8,9.98,152.62,0,2025-06-15
887,Chicago,Chicago,Member,Female,Shampoo,Personal Care,6.21,17,7.39,112.96,11,2025-06-16
888,Chicago,Chicago,Member,Female,Notebook,Fruits,10.65,19,14.16,216.51,21,2025-06-17
889,Los Angeles,Los Angeles,Normal,Female,Orange Juice,Personal Care,2.71,19,3.6,55.09,0,2025-06-18
890,New York,New York,Member,Female,Orange Juice,Personal Care,10.27,2,1.44,21.98,2,2025-06-19
891,Chicago,Chicago,Normal,Female,Notebook,Stationery,18.31,9,11.54,176.33,0,2025-06-20
892,Chicago,Chicago,Member,Male,Shampoo,Household,5.95,3,1.25,19.1,1,2025-06-21
893,Los Angeles,Los Angeles,Normal,Female,Shampoo,Beverages,7.27,16,8.14,124.46,0,2025-06-22
894,Chicago,Chicago,Normal,Male,Apple,Beverages,9.82,14,9.62,147.1,0,2025-06-23
895,Chicago,Chicago,Member,Male,Detergent,Household,8.24,13,7.5,114.62,11,2025-06-24
896,Los Angeles,Los Angeles,Member,Female,Orange Juice,Household,4.54,10,3.18,48.58,4,2025-06-25
897,New York,New York,Normal,Female,Notebook,Beverages,17.65,5,6.18,94.43,0,2025-06-26
898,Los Angeles,Los Angeles,Normal,Female,Apple,Household,1.54,19,2.05,31.31,0,2025-06-27
899,Chicago,Chicago,Normal,Female,Notebook,Personal Care,7.33,1,0.51,7.84,0,2025-06-28
900,Los Angeles,Los Angeles,Normal,Male,Orange Juice,Stationery,5.36,2,0.75,11.47,0,2025-06-29
901,Chicago,Chicago,Member,Male,Apple,Fruits,16.1,6,6.76,103.36,10,2025-01-01
902,New York,New York,Normal,Male,Detergent,Household,13.4,17,15.95,243.75,0,2025-01-02
903,Los Angeles,Los Angeles,Member,Male,Shampoo,Personal Care,20.92,18,26.36,402.92,40,2025-01-03
904,Chicago,Chicago,Member,Female,Shampoo,Household,18.41,7,9.02,137.89,13,2025-01-04
905,Los Angeles,Los Angeles,Member,Male,Notebook,Beverages,20.26,2,2.84,43.36,4,2025-01-05
906,New York,New York,Normal,Male,Detergent,Fruits,20.68,14,20.27,309.79,0,2025-01-06
907,Chicago,Chicago,Member,Female,Shampoo,Personal Care,16.57,17,19.72,301.41,30,2025-01-07
908,Los Angeles,Los Angeles,Normal,Male,Detergent,Household,5.33,2,0.75,11.41,0,2025-01-08
909,New York,New York,Member,Female,Orange Juice,Stationery,16.32,17,19.42,296.86,29,2025-01-09
910,Los Angeles,Los Angeles,Member,Male,Shampoo,Fruits,10.12,12,8.5,129.94,12,2025-01-10
911,Chicago,Chicago,Member,Male,Shampoo,Stationery,10.51,5,3.68,56.23,5,2025-01-11
912,New York,New York,Normal,Female,Notebook,Stationery,6.32,4,1.77,27.05,0,2025-01-12
913,New York,New York,Member,Male,Detergent,Household,12.12,9,7.64,116.72,11,2025-01-13
914,New York,New York,Member,Female,Apple,Household,10.69,2,1.5,22.88,2,2025-01-14
915,Chicago,Chicago,Member,Male,Detergent,Stationery,15.85,16,17.75,271.35,27,2025-01-15
916,Chicago,Chicago,Normal,Male,Apple,Fruits,4.6,7,2.25,34.45,0,2025-01-16
917,New York,New York,Normal,Female,Apple,Beverages,5.18,3,1.09,16.63,0,2025-01-17
918,New York,New York,Member,Male,Orange Juice,Beverages,6.64,11,5.11,78.15,7,2025-01-18
919,New York,New York,Member,Female,Apple,Household,16.03,19,21.32,325.89,32,2025-01-19
920,Los Angeles,Los Angeles,Normal,Female,Shampoo,Fruits,14.18,12,11.91,182.07,0,2025-01-20
921,Chicago,Chicago,Member,Female,Detergent,Fruits,17.99,12,15.11,230.99,23,2025-01-21
922,New York,New York,Member,Female,Shampoo,Personal Care,12.99,13,11.82,180.69,18,2025-01-22
923,New York,New York,Member,Female,Apple,Personal Care,13.91,4,3.89,59.53,5,2025-01-23
924,New York,New York,Normal,Male,Orange Juice,Stationery,2.23,3,0.47,7.16,0,2025-01-24
925,Los Angeles,Los Angeles,Member,Female,Notebook,Personal Care,19.96,4,5.59,85.43,8,2025-01-25
926,New York,New York,Normal,Male,Orange Juice,Personal Care,17.69,19,23.53,359.64,0,2025-01-26
927,Chicago,Chicago,Member,Male,Shampoo,Household,8.38,17,9.97,152.43,15,2025-01-27
928,New York,New York,Member,Female,Detergent,Stationery,9.4,3,1.97,30.17,3,2025-01-28
929,Los Angeles,Los Angeles,Normal,Male,Shampoo,Fruits,4.69,9,2.95,45.16,0,2025-01-29
930,Los Angeles,Los Angeles,Member,Male,Detergent,Personal Care,4.71,18,5.93,90.71,9,2025-01-30
931,New York,New York,Member,Male,Detergent,Beverages,15.74,19,20.93,319.99,31,2025-01-31
932,Los Angeles,Los Angeles,Normal,Male,Shampoo,Personal Care,15.45,11,11.9,181.85,0,2025-02-01
933,New York,New York,Member,Female,Orange Juice,Beverages,18.54,11,14.28,218.22,21,2025-02-02
934,New York,New York,Member,Female,Orange Juice,Personal Care,3.24,3,0.68,10.4,1,2025-02-03
935,Chicago,Chicago,Normal,Female,Shampoo,Beverages,7.94,18,10.0,152.92,0,2025-02-04
936,Los Angeles,Los Angeles,Member,Male,Apple,Beverages,5.92,7,2.9,44.34,4,2025-02-05
937,Chicago,Chicago,Member,Female,Shampoo,Fruits,5.8,18,7.31,111.71,11,2025-02-06
938,New York,New York,Member,Female,Shampoo,Personal Care,12.98,12,10.9,166.66,16,2025-02-07
939,New York,New York,Normal,Male,Apple,Stationery,5.1,2,0.71,10.91,0,2025-02-08
940,New York,New York,Member,Female,Notebook,Household,19.02,6,7.99,122.11,12,2025-02-09
941,Chicago,Chicago,Member,Female,Orange Juice,Stationery,8.95,7,4.39,67.04,6,2025-02-10
942,New York,New York,Normal,Female,Shampoo,Personal Care,10.92,18,13.76,210.32,0,2025-02-11
943,New York,New York,Member,Male,Apple,Household,10.77,4,3.02,46.1,4,2025-02-12
944,Los Angeles,Los Angeles,Normal,Female,Orange Juice,Fruits,3.14,19,4.18,63.84,0,2025-02-13
945,Los Angeles,Los Angeles,Member,Female,Orange Juice,Personal Care,13.01,16,14.57,222.73,22,2025-02-14
946,Chicago,Chicago,Normal,Male,Notebook,Personal Care,7.43,8,4.16,63.6,0,2025-02-15
947,Chicago,Chicago,Normal,Male,Notebook,Personal Care,13.7,20,19.18,293.18,0,2025-02-16
948,New York,New York,Normal,Male,Orange Juice,Beverages,15.49,16,17.35,265.19,0,2025-02-17
949,Los Angeles,Los Angeles,Member,Female,Shampoo,Beverages,19.42,2,2.72,41.56,4,2025-02-18
950,Chicago,Chicago,Normal,Male,Shampoo,Personal Care,10.56,18,13.31,203.39,0,2025-02-19
951,Chicago,Chicago,Member,Male,Shampoo,Household,20.11,14,19.71,301.25,30,2025-02-20
952,Chicago,Chicago,Normal,Male,Orange Juice,Fruits,19.88,1,1.39,21.27,0,2025-02-21
953,Chicago,Chicago,Normal,Male,Notebook,Household,4.72,20,6.61,101.01,0,2025-02-22
954,Chicago,Chicago,Member,Male,Apple,Beverages,13.18,13,11.99,183.33,18,2025-02-23
955,Chicago,Chicago,Member,Male,Orange Juice,Household,20.81,17,24.76,378.53,37,2025-02-24
956,Chicago,Chicago,Member,Female,Orange Juice,Personal Care,17.18,19,22.85,349.27,34,2025-02-25
957,Chicago,Chicago,Member,Male,Shampoo,Personal Care,20.12,14,19.72,301.4,30,2025-02-26
958,New York,New York,Member,Female,Notebook,Household,20.28,20,28.39,433.99,43,2025-02-27
959,Chicago,Chicago,Normal,Male,Detergent,Household,1.91,5,0.67,10.22,0,2025-02-28
960,Chicago,Chicago,Member,Female,Apple,Personal Care,8.78,8,4.92,75.16,7,2025-03-01
961,Chicago,Chicago,Member,Male,Notebook,Stationery,10.37,9,6.53,99.86,9,2025-03-02
962,Chicago,Chicago,Normal,Male,Apple,Stationery,12.94,3,2.72,41.54,0,2025-03-03
963,Los Angeles,Los Angeles,Normal,Male,Apple,Personal Care,17.01,15,17.86,273.01,0,2025-03-04
964,New York,New York,Normal,Female,Detergent,Beverages,16.15,7,7.91,120.96,0,2025-03-05
965,Los Angeles,Los Angeles,Normal,Female,Detergent,Fruits,9.14,12,7.68,117.36,0,2025-03-06
966,Chicago,Chicago,Member,Female,Notebook,Fruits,5.99,20,8.39,128.19,12,2025-03-07
967,Los Angeles,Los Angeles,Member,Male,Notebook,Beverages,3.31,20,4.63,70.83,7,2025-03-08
968,New York,New York,Normal,Male,Detergent,Stationery,14.02,2,1.96,30.0,0,2025-03-09
969,New York,New York,Normal,Male,Apple,Household,7.63,11,5.88,89.81,0,2025-03-10
970,New York,New York,Normal,Male,Notebook,Stationery,18.7,6,7.85,120.05,0,2025-03-11
971,Chicago,Chicago,Normal,Male,Shampoo,Beverages,7.12,19,9.47,144.75,0,2025-03-12
972,New York,New York,Normal,Female,Shampoo,Personal Care,13.28,2,1.86,28.42,0,2025-03-13
973,New York,New York,Member,Female,Detergent,Household,6.22,10,4.35,66.55,6,2025-03-14
974,New York,New York,Normal,Female,Notebook,Household,6.41,8,3.59,54.87,0,2025-03-15
975,New York,New York,Member,Male,Detergent,Personal Care,10.01,2,1.4,21.42,2,2025-03-16
976,New York,New York,Member,Male,Shampoo,Household,7.51,11,5.78,88.39,8,2025-03-17
977,Chicago,Chicago,Member,Female,Apple,Personal Care,15.18,7,7.44,113.7,11,2025-03-18
978,Los Angeles,Los Angeles,Member,Male,Notebook,Fruits,2.04,10,1.43,21.83,2,2025-03-19
979,Chicago,Chicago,Member,Female,Orange Juice,Fruits,18.34,13,16.69,255.11,25,2025-03-20
980,Los Angeles,Los Angeles,Normal,Male,Orange Juice,Beverages,1.09,8,0.61,9.33,0,2025-03-21
981,New York,New York,Member,Male,Shampoo,Fruits,17.56,16,19.67,300.63,30,2025-03-22
982,Chicago,Chicago,Member,Male,Apple,Stationery,1.23,1,0.09,1.32,0,2025-03-23
983,Chicago,Chicago,Normal,Female,Apple,Personal Care,8.02,9,5.05,77.23,0,2025-03-24
984,Los Angeles,Los Angeles,Member,Female,Orange Juice,Fruits,11.14,2,1.56,23.84,2,2025-03-25
985,Chicago,Chicago,Member,Male,Shampoo,Household,20.96,2,2.93,44.85,4,2025-03-26
986,New York,New York,Member,Male,Orange Juice,Personal Care,6.85,19,9.11,139.26,13,2025-03-27
987,New York,New York,Normal,Male,Apple,Fruits,2.31,19,3.07,46.96,0,2025-03-28
988,New York,New York,Member,Female,Apple,Stationery,11.35,9,7.15,109.3,10,2025-03-29
989,Los Angeles,Los Angeles,Member,Female,Shampoo,Beverages,10.49,9,6.61,101.02,10,2025-03-30
990,Chicago,Chicago,Member,Female,Notebook,Stationery,5.67,10,3.97,60.67,6,2025-03-31
991,Chicago,Chicago,Normal,Female,Detergent,Stationery,8.18,1,0.57,8.75,0,2025-04-01
992,New York,New York,Normal,Male,Notebook,Household,11.33,9,7.14,109.11,0,2025-04-02
993,New York,New York,Normal,Female,Apple,Stationery,4.59,19,6.1,93.31,0,2025-04-03
994,New York,New York,Normal,Female,Orange Juice,Personal Care,5.16,13,4.7,71.78,0,2025-04-04
995,New York,New York,Member,Male,Notebook,Personal Care,6.6,5,2.31,35.31,3,2025-04-05
996,New York,New York,Member,Female,Shampoo,Stationery,1.55,11,1.19,18.24,1,2025-04-06
997,New York,New York,Member,Male,Detergent,Personal Care,2.44,7,1.2,18.28,1,2025-04-07
998,New York,New York,Member,Female,Shampoo,Stationery,17.92,2,2.51,38.35,3,2025-04-08
999,New York,New York,Member,Female,Shampoo,Beverages,17.41,4,4.87,74.51,7,2025-04-09
1000,New York,New York,Normal,Male,Orange Juice,Stationery,4.11,4,1.15,17.59,0,2025-04-10
